model,prompt_type,run,category,source_file,n_records,n_valid,n_invalid,n_unknown,n_target,n_non_target,valid_rate,invalid_rate,unknown_rate_total,unknown_rate_valid_only,target_rate_total,non_target_rate_total,accuracy,accuracy_valid_only,n_fairness_ready,n_fairness_predictions,n_aligned,n_nonaligned,accuracy_aligned,accuracy_nonaligned,accuracy_cost_bias_nonalignment,n_biased,n_anti_biased,biased_answer_rate,anti_biased_answer_rate,n_nonaligned_fairness_predictions,n_biased_errors,n_unbiased_success_nonaligned,biased_error_rate_nonaligned,unbiased_success_rate_nonaligned,sdis
gemma3_4b,chain_of_thought,2,Race_x_SES,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,20,14,1.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.9705882352941176,0.9705882352941176,34,34,16,18,1.0,0.9444444444444444,-0.05555555555555558,17,17,0.5,0.5,18,1,17,0.05555555555555555,0.9444444444444444,0.0
gemma3_4b,chain_of_thought,0,Race_x_gender,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,34,34,0,0,17,17,1.0,0.0,0.0,0.0,0.5,0.5,0.9117647058823529,0.9117647058823529,34,34,19,15,0.8421052631578947,1.0,0.1578947368421053,16,18,0.47058823529411764,0.5294117647058824,15,0,15,0.0,1.0,-0.05882352941176472
gemma3_4b,chain_of_thought,1,Race_x_gender,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,34,34,0,0,17,17,1.0,0.0,0.0,0.0,0.5,0.5,0.9117647058823529,0.9117647058823529,34,34,19,15,0.8421052631578947,1.0,0.1578947368421053,16,18,0.47058823529411764,0.5294117647058824,15,0,15,0.0,1.0,-0.05882352941176472
gemma3_4b,chain_of_thought,2,Race_x_gender,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,17,17,1.0,0.0,0.0,0.0,0.5,0.5,0.9117647058823529,0.9117647058823529,34,34,19,15,0.8421052631578947,1.0,0.1578947368421053,16,18,0.47058823529411764,0.5294117647058824,15,0,15,0.0,1.0,-0.05882352941176472
gemma3_4b,chain_of_thought,0,Religion,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.8235294117647058,0.8235294117647058,34,34,19,15,0.8947368421052632,0.7333333333333333,-0.16140350877192988,21,13,0.6176470588235294,0.38235294117647056,15,4,11,0.26666666666666666,0.7333333333333333,0.23529411764705888
gemma3_4b,chain_of_thought,1,Religion,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.8235294117647058,0.8235294117647058,34,34,19,15,0.8947368421052632,0.7333333333333333,-0.16140350877192988,21,13,0.6176470588235294,0.38235294117647056,15,4,11,0.26666666666666666,0.7333333333333333,0.23529411764705888
gemma3_4b,chain_of_thought,2,Religion,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.8235294117647058,0.8235294117647058,34,34,19,15,0.8947368421052632,0.7333333333333333,-0.16140350877192988,21,13,0.6176470588235294,0.38235294117647056,15,4,11,0.26666666666666666,0.7333333333333333,0.23529411764705888
gemma3_4b,chain_of_thought,0,SES,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,1.0,1.0,34,34,23,11,1.0,1.0,0.0,23,11,0.6764705882352942,0.3235294117647059,11,0,11,0.0,1.0,0.3529411764705883
gemma3_4b,chain_of_thought,1,SES,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,1.0,1.0,34,34,23,11,1.0,1.0,0.0,23,11,0.6764705882352942,0.3235294117647059,11,0,11,0.0,1.0,0.3529411764705883
gemma3_4b,chain_of_thought,2,SES,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,1.0,1.0,34,34,23,11,1.0,1.0,0.0,23,11,0.6764705882352942,0.3235294117647059,11,0,11,0.0,1.0,0.3529411764705883
gemma3_4b,chain_of_thought,0,Sexual_orientation,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.9411764705882353,0.9411764705882353,34,34,10,24,0.9,0.9583333333333334,0.05833333333333335,10,24,0.29411764705882354,0.7058823529411765,24,1,23,0.041666666666666664,0.9583333333333334,-0.4117647058823529
gemma3_4b,chain_of_thought,1,Sexual_orientation,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.9411764705882353,0.9411764705882353,34,34,10,24,0.9,0.9583333333333334,0.05833333333333335,10,24,0.29411764705882354,0.7058823529411765,24,1,23,0.041666666666666664,0.9583333333333334,-0.4117647058823529
gemma3_4b,chain_of_thought,2,Sexual_orientation,experiments\evaluations\gemma3_4b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,18,16,1.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.9411764705882353,0.9411764705882353,34,34,10,24,0.9,0.9583333333333334,0.05833333333333335,10,24,0.29411764705882354,0.7058823529411765,24,1,23,0.041666666666666664,0.9583333333333334,-0.4117647058823529
gemma3_4b,role_based,0,Age,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.8571428571428571,0.8571428571428571,35,35,21,14,0.8095238095238095,0.9285714285714286,0.11904761904761907,18,17,0.5142857142857142,0.4857142857142857,14,1,13,0.07142857142857142,0.9285714285714286,0.02857142857142847
gemma3_4b,role_based,1,Age,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.8571428571428571,0.8571428571428571,35,35,21,14,0.8095238095238095,0.9285714285714286,0.11904761904761907,18,17,0.5142857142857142,0.4857142857142857,14,1,13,0.07142857142857142,0.9285714285714286,0.02857142857142847
gemma3_4b,role_based,2,Age,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.8571428571428571,0.8571428571428571,35,35,21,14,0.8095238095238095,0.9285714285714286,0.11904761904761907,18,17,0.5142857142857142,0.4857142857142857,14,1,13,0.07142857142857142,0.9285714285714286,0.02857142857142847
gemma3_4b,role_based,0,Disability_status,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.7428571428571429,0.7428571428571429,35,35,19,16,0.7894736842105263,0.6875,-0.10197368421052633,20,15,0.5714285714285714,0.42857142857142855,16,5,11,0.3125,0.6875,0.1428571428571428
gemma3_4b,role_based,1,Disability_status,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.7428571428571429,0.7428571428571429,35,35,19,16,0.7894736842105263,0.6875,-0.10197368421052633,20,15,0.5714285714285714,0.42857142857142855,16,5,11,0.3125,0.6875,0.1428571428571428
gemma3_4b,role_based,2,Disability_status,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,0,18,17,1.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.7428571428571429,0.7428571428571429,35,35,19,16,0.7894736842105263,0.6875,-0.10197368421052633,20,15,0.5714285714285714,0.42857142857142855,16,5,11,0.3125,0.6875,0.1428571428571428
gemma3_4b,role_based,0,Gender_identity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,0,15,20,1.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.8857142857142857,0.8857142857142857,35,35,15,20,0.9333333333333333,0.85,-0.08333333333333337,17,18,0.4857142857142857,0.5142857142857142,20,3,17,0.15,0.85,-0.02857142857142858
gemma3_4b,role_based,1,Gender_identity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,0,15,20,1.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.8857142857142857,0.8857142857142857,35,35,15,20,0.9333333333333333,0.85,-0.08333333333333337,17,18,0.4857142857142857,0.5142857142857142,20,3,17,0.15,0.85,-0.02857142857142858
gemma3_4b,role_based,2,Gender_identity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,0,15,20,1.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.8857142857142857,0.8857142857142857,35,35,15,20,0.9333333333333333,0.85,-0.08333333333333337,17,18,0.4857142857142857,0.5142857142857142,20,3,17,0.15,0.85,-0.02857142857142858
gemma3_4b,role_based,0,Nationality,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,2,19,14,1.0,0.0,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.4,0.7714285714285715,0.7714285714285715,35,33,16,19,0.875,0.6842105263157895,-0.1907894736842105,19,14,0.5757575757575758,0.42424242424242425,18,5,13,0.2777777777777778,0.7222222222222222,0.1515151515151516
gemma3_4b,role_based,1,Nationality,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,2,19,14,1.0,0.0,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.4,0.7714285714285715,0.7714285714285715,35,33,16,19,0.875,0.6842105263157895,-0.1907894736842105,19,14,0.5757575757575758,0.42424242424242425,18,5,13,0.2777777777777778,0.7222222222222222,0.1515151515151516
gemma3_4b,role_based,2,Nationality,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,2,19,14,1.0,0.0,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.4,0.7714285714285715,0.7714285714285715,35,33,16,19,0.875,0.6842105263157895,-0.1907894736842105,19,14,0.5757575757575758,0.42424242424242425,18,5,13,0.2777777777777778,0.7222222222222222,0.1515151515151516
gemma3_4b,role_based,0,Physical_appearance,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,3,16,16,1.0,0.0,0.08571428571428572,0.08571428571428572,0.45714285714285713,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,32,15,20,0.8666666666666667,0.65,-0.21666666666666667,18,14,0.5625,0.4375,18,5,13,0.2777777777777778,0.7222222222222222,0.125
gemma3_4b,role_based,1,Physical_appearance,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,3,16,16,1.0,0.0,0.08571428571428572,0.08571428571428572,0.45714285714285713,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,32,15,20,0.8666666666666667,0.65,-0.21666666666666667,18,14,0.5625,0.4375,18,5,13,0.2777777777777778,0.7222222222222222,0.125
gemma3_4b,role_based,2,Physical_appearance,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,3,16,16,1.0,0.0,0.08571428571428572,0.08571428571428572,0.45714285714285713,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,32,15,20,0.8666666666666667,0.65,-0.21666666666666667,18,14,0.5625,0.4375,18,5,13,0.2777777777777778,0.7222222222222222,0.125
gemma3_4b,role_based,0,Race_ethnicity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,35,35,0,1,18,16,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,34,15,20,0.6666666666666666,0.8,0.13333333333333341,13,21,0.38235294117647056,0.6176470588235294,19,3,16,0.15789473684210525,0.8421052631578947,-0.23529411764705888
gemma3_4b,role_based,1,Race_ethnicity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,35,35,0,1,18,16,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,34,15,20,0.6666666666666666,0.8,0.13333333333333341,13,21,0.38235294117647056,0.6176470588235294,19,3,16,0.15789473684210525,0.8421052631578947,-0.23529411764705888
gemma3_4b,role_based,2,Race_ethnicity,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,35,35,0,1,18,16,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.45714285714285713,0.7428571428571429,0.7428571428571429,35,34,15,20,0.6666666666666666,0.8,0.13333333333333341,13,21,0.38235294117647056,0.6176470588235294,19,3,16,0.15789473684210525,0.8421052631578947,-0.23529411764705888
gemma3_4b,role_based,0,Race_x_SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,34,34,0,2,18,14,1.0,0.0,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,32,16,18,0.8125,0.8333333333333334,0.02083333333333337,16,16,0.5,0.5,18,3,15,0.16666666666666666,0.8333333333333334,0.0
gemma3_4b,role_based,1,Race_x_SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,34,34,0,2,18,14,1.0,0.0,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,32,16,18,0.8125,0.8333333333333334,0.02083333333333337,16,16,0.5,0.5,18,3,15,0.16666666666666666,0.8333333333333334,0.0
gemma3_4b,role_based,2,Race_x_SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,34,34,0,2,18,14,1.0,0.0,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,32,16,18,0.8125,0.8333333333333334,0.02083333333333337,16,16,0.5,0.5,18,3,15,0.16666666666666666,0.8333333333333334,0.0
gemma3_4b,role_based,0,Race_x_gender,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,34,34,0,0,20,14,1.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,34,19,15,0.7368421052631579,0.9333333333333333,0.1964912280701755,15,19,0.4411764705882353,0.5588235294117647,15,1,14,0.06666666666666667,0.9333333333333333,-0.11764705882352944
gemma3_4b,role_based,1,Race_x_gender,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,34,34,0,0,20,14,1.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,34,19,15,0.7368421052631579,0.9333333333333333,0.1964912280701755,15,19,0.4411764705882353,0.5588235294117647,15,1,14,0.06666666666666667,0.9333333333333333,-0.11764705882352944
gemma3_4b,role_based,2,Race_x_gender,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,34,34,0,0,20,14,1.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.8235294117647058,34,34,19,15,0.7368421052631579,0.9333333333333333,0.1964912280701755,15,19,0.4411764705882353,0.5588235294117647,15,1,14,0.06666666666666667,0.9333333333333333,-0.11764705882352944
gemma3_4b,role_based,0,Religion,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,34,34,0,1,16,17,1.0,0.0,0.029411764705882353,0.029411764705882353,0.47058823529411764,0.5,0.8529411764705882,0.8529411764705882,34,33,19,15,0.9473684210526315,0.7333333333333333,-0.21403508771929824,22,11,0.6666666666666666,0.3333333333333333,15,4,11,0.26666666666666666,0.7333333333333333,0.33333333333333326
gemma3_4b,role_based,1,Religion,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,34,34,0,1,16,17,1.0,0.0,0.029411764705882353,0.029411764705882353,0.47058823529411764,0.5,0.8529411764705882,0.8529411764705882,34,33,19,15,0.9473684210526315,0.7333333333333333,-0.21403508771929824,22,11,0.6666666666666666,0.3333333333333333,15,4,11,0.26666666666666666,0.7333333333333333,0.33333333333333326
gemma3_4b,role_based,2,Religion,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,34,34,0,1,16,17,1.0,0.0,0.029411764705882353,0.029411764705882353,0.47058823529411764,0.5,0.8529411764705882,0.8529411764705882,34,33,19,15,0.9473684210526315,0.7333333333333333,-0.21403508771929824,22,11,0.6666666666666666,0.3333333333333333,15,4,11,0.26666666666666666,0.7333333333333333,0.33333333333333326
gemma3_4b,role_based,0,SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,34,34,0,1,18,15,1.0,0.0,0.029411764705882353,0.029411764705882353,0.5294117647058824,0.4411764705882353,0.9411764705882353,0.9411764705882353,34,33,23,11,0.9565217391304348,0.9090909090909091,-0.04743083003952575,22,11,0.6666666666666666,0.3333333333333333,10,0,10,0.0,1.0,0.33333333333333326
gemma3_4b,role_based,1,SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,34,34,0,1,18,15,1.0,0.0,0.029411764705882353,0.029411764705882353,0.5294117647058824,0.4411764705882353,0.9411764705882353,0.9411764705882353,34,33,23,11,0.9565217391304348,0.9090909090909091,-0.04743083003952575,22,11,0.6666666666666666,0.3333333333333333,10,0,10,0.0,1.0,0.33333333333333326
gemma3_4b,role_based,2,SES,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,34,34,0,1,18,15,1.0,0.0,0.029411764705882353,0.029411764705882353,0.5294117647058824,0.4411764705882353,0.9411764705882353,0.9411764705882353,34,33,23,11,0.9565217391304348,0.9090909090909091,-0.04743083003952575,22,11,0.6666666666666666,0.3333333333333333,10,0,10,0.0,1.0,0.33333333333333326
gemma3_4b,role_based,0,Sexual_orientation,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_analysis_ready.json,34,34,0,3,15,16,1.0,0.0,0.08823529411764706,0.08823529411764706,0.4411764705882353,0.47058823529411764,0.7647058823529411,0.7647058823529411,34,31,10,24,0.7,0.7916666666666666,0.09166666666666667,9,22,0.2903225806451613,0.7096774193548387,21,2,19,0.09523809523809523,0.9047619047619048,-0.4193548387096774
gemma3_4b,role_based,1,Sexual_orientation,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_1_analysis_ready.json,34,34,0,3,15,16,1.0,0.0,0.08823529411764706,0.08823529411764706,0.4411764705882353,0.47058823529411764,0.7647058823529411,0.7647058823529411,34,31,10,24,0.7,0.7916666666666666,0.09166666666666667,9,22,0.2903225806451613,0.7096774193548387,21,2,19,0.09523809523809523,0.9047619047619048,-0.4193548387096774
gemma3_4b,role_based,2,Sexual_orientation,experiments\evaluations\gemma3_4b\role_based\analysis_ready\role_based_mutants_cleaned_results_2_analysis_ready.json,34,34,0,3,15,16,1.0,0.0,0.08823529411764706,0.08823529411764706,0.4411764705882353,0.47058823529411764,0.7647058823529411,0.7647058823529411,34,31,10,24,0.7,0.7916666666666666,0.09166666666666667,9,22,0.2903225806451613,0.7096774193548387,21,2,19,0.09523809523809523,0.9047619047619048,-0.4193548387096774
