model        , prompt_type     , category           , runs_total, records_total_mean, records_total_std, records_total_min, records_total_max, understood_total_mean, understood_total_std, understood_total_min, understood_total_max, not_understood_total_mean, not_understood_total_std, not_understood_total_min, not_understood_total_max, invalid_check_status_total_mean, invalid_check_status_total_std, invalid_check_status_total_min, invalid_check_status_total_max, valid_ratio_mean  , valid_ratio_std     , valid_ratio_min   , valid_ratio_max   , invalid_ratio_mean   , invalid_ratio_std   , invalid_ratio_min   , invalid_ratio_max   , format_valid_ratio_mean, format_valid_ratio_std, format_valid_ratio_min, format_valid_ratio_max, unknown_over_total_ratio_mean, unknown_over_total_ratio_std, unknown_over_total_ratio_min, unknown_over_total_ratio_max, unknown_over_valid_ratio_mean, unknown_over_valid_ratio_std, unknown_over_valid_ratio_min, unknown_over_valid_ratio_max, accuracy_mean     , accuracy_std          , accuracy_min      , accuracy_max      , accuracy_valid_only_mean, accuracy_valid_only_std, accuracy_valid_only_min, accuracy_valid_only_max, accuracy_aligned_mean, accuracy_aligned_std  , accuracy_aligned_min, accuracy_aligned_max, accuracy_nonaligned_mean, accuracy_nonaligned_std, accuracy_nonaligned_min, accuracy_nonaligned_max, accuracy_cost_bias_nonalignment_mean, accuracy_cost_bias_nonalignment_std, accuracy_cost_bias_nonalignment_min, accuracy_cost_bias_nonalignment_max, non_unknown_valid_predictions_total_mean, non_unknown_valid_predictions_total_std, non_unknown_valid_predictions_total_min, non_unknown_valid_predictions_total_max, aligned_total_mean, aligned_total_std, aligned_total_min, aligned_total_max, nonaligned_total_mean, nonaligned_total_std, nonaligned_total_min, nonaligned_total_max, stereotype_direction_prediction_total_mean, stereotype_direction_prediction_total_std, stereotype_direction_prediction_total_min, stereotype_direction_prediction_total_max, anti_stereotype_direction_prediction_total_mean, anti_stereotype_direction_prediction_total_std, anti_stereotype_direction_prediction_total_min, anti_stereotype_direction_prediction_total_max, stereotype_direction_ratio_mean, stereotype_direction_ratio_std, stereotype_direction_ratio_min, stereotype_direction_ratio_max, anti_stereotype_direction_ratio_mean, anti_stereotype_direction_ratio_std, anti_stereotype_direction_ratio_min, anti_stereotype_direction_ratio_max, sdis_mean             , sdis_std             , sdis_min             , sdis_max             , biased_errors_total_mean, biased_errors_total_std, biased_errors_total_min, biased_errors_total_max, biased_error_rate_nonaligned_mean, biased_error_rate_nonaligned_std, biased_error_rate_nonaligned_min, biased_error_rate_nonaligned_max, unbiased_success_nonaligned_total_mean, unbiased_success_nonaligned_total_std, unbiased_success_nonaligned_total_min, unbiased_success_nonaligned_total_max, unbiased_success_rate_nonaligned_mean, unbiased_success_rate_nonaligned_std, unbiased_success_rate_nonaligned_min, unbiased_success_rate_nonaligned_max
qwen3_8b     , attribute_early , Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.09444444444444444  , 0.005856069741052555        ,         0.09259259259259259 ,         0.1111111111111111  ,         0.09444444444444444  , 0.005856069741052555        ,         0.09259259259259259 ,         0.1111111111111111  , 0.8870370370370371, 0.005856069741052546  , 0.8703703703703703, 0.8888888888888888,       0.8870370370370371, 0.005856069741052546   ,      0.8703703703703703,      0.8888888888888888,    0.9592592592592591, 0.011712139482105092  ,   0.9259259259259259,   0.9629629629629629,       0.8148148148148147, 1.1702778228589004e-16 ,      0.8148148148148148,      0.8148148148148148, -0.14444444444444443                ,                0.011712139482105092, -0.14814814814814814               , -0.11111111111111116               ,                                     48.9,                     0.31622776601683794,                                      48,                                      49,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       26.9,                       0.31622776601683794,                                        26,                                        27,                                            22.0,                            0.0                ,                                             22,                                             22,             0.5500850340136054 , 0.0029579127773683763         ,            0.5416666666666666 ,            0.5510204081632653 ,                  0.44991496598639447, 0.0029579127773683763              ,                 0.4489795918367347 ,                 0.4583333333333333 , 0.10017006802721078   , 0.005915825554736753 , 0.08333333333333326  , 0.1020408163265305   ,                      1.0,     0.0                ,                       1,                       1,             0.04347826086956521  , 7.314236392868128e-18           ,             0.043478260869565216,             0.043478260869565216,                                   22.0,                   0.0                ,                                    22,                                    22,                    0.9565217391304349, 1.1702778228589004e-16              ,                   0.9565217391304348,                   0.9565217391304348
qwen3_8b     , attribute_late  , Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  53.0,  0.0                ,                   53,                   53,                       0.0,      0.0                ,                        0,                        0,                             1.0,            0.0                ,                              1,                              1, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9814814814814815,   0.0                 ,     0.9814814814814815,     0.9814814814814815,         0.037037037037037035 , 0.0                         ,         0.037037037037037035,         0.037037037037037035,         0.037037037037037035 , 0.0                         ,         0.037037037037037035,         0.037037037037037035, 0.9444444444444444, 0.0                   , 0.9444444444444444, 0.9444444444444444,       0.9444444444444444, 0.0                    ,      0.9444444444444444,      0.9444444444444444,    0.962962962962963 , 1.1702778228589004e-16,   0.9629629629629629,   0.9629629629629629,       0.9259259259259259, 0.0                    ,      0.9259259259259259,      0.9259259259259259, -0.03703703703703698                ,                0.0                 , -0.03703703703703698               , -0.03703703703703698               ,                                     52.0,                     0.0                ,                                      52,                                      52,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       26.0,                       0.0                ,                                        26,                                        26,                                            26.0,                            0.0                ,                                             26,                                             26,             0.5                , 0.0                           ,            0.5                ,            0.5                ,                  0.5                , 0.0                                ,                 0.5                ,                 0.5                , 0.0                   , 0.0                  , 0.0                  , 0.0                  ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   25.0,                   0.0                ,                                    25,                                    25,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , baseline        , Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  53.6,  0.5163977794943222 ,                   53,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.4,            0.5163977794943223 ,                              0,                              1, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9925925925925926,   0.009562921842487434,     0.9814814814814815,     1.0               ,         0.10740740740740742  , 0.011712139482105107        ,         0.09259259259259259 ,         0.12962962962962962 ,         0.10740740740740742  , 0.011712139482105107        ,         0.09259259259259259 ,         0.12962962962962962 , 0.8925925925925926, 0.011712139482105137  , 0.8703703703703703, 0.9074074074074074,       0.8925925925925926, 0.011712139482105137   ,      0.8703703703703703,      0.9074074074074074,    0.8629629629629629, 0.01789058857554249   ,   0.8518518518518519,   0.8888888888888888,       0.9222222222222222, 0.011712139482105125   ,      0.8888888888888888,      0.9259259259259259, 0.05925925925925927                 ,                0.019125843684974882, 0.03703703703703698                , 0.07407407407407407                ,                                     48.2,                     0.6324555320336759 ,                                      47,                                      49,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       23.3,                       0.4830458915396479 ,                                        23,                                        24,                                            24.9,                            0.3162277660168379 ,                                             24,                                             25,             0.48337494572297   , 0.0054343107203002165         ,            0.4791666666666667 ,            0.4897959183673469 ,                  0.51662505427703   , 0.005434310720300251               ,                 0.5102040816326531 ,                 0.5208333333333334 , -0.03325010855405991  , 0.01086862144060043  , -0.04166666666666663 , -0.020408163265306145,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   24.9,                   0.3162277660168379 ,                                    24,                                    25,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , chain_of_thought, Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  53.9,  0.3162277660168379 ,                   53,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.1,            0.31622776601683794,                              0,                              1, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9981481481481481,   0.005856069741052545,     0.9814814814814815,     1.0               ,         0.024074074074074074 , 0.012499047365010238        ,         0.018518518518518517,         0.05555555555555555 ,         0.024074074074074074 , 0.012499047365010238        ,         0.018518518518518517,         0.05555555555555555 , 0.9629629629629631, 0.00872971334798208   , 0.9444444444444444, 0.9814814814814815,       0.9629629629629631, 0.00872971334798208    ,      0.9444444444444444,      0.9814814814814815,    0.962962962962963 , 1.1702778228589004e-16,   0.9629629629629629,   0.9629629629629629,       0.962962962962963 , 0.017459426695964134   ,      0.9259259259259259,      1.0               , 1.1102230246251566e-17              ,                0.017459426695964134, -0.03703703703703698               , 0.03703703703703709                ,                                     52.7,                     0.6749485577105528 ,                                      51,                                      53,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       26.7,                       0.4830458915396479 ,                                        26,                                        27,                                            26.0,                            0.4714045207910317 ,                                             25,                                             27,             0.5066407695153533 , 0.006386755675917084          ,            0.49056603773584906,            0.5098039215686274 ,                  0.4933592304846467 , 0.006386755675917086               ,                 0.49019607843137253,                 0.5094339622641509 , 0.013281539030706613  , 0.012773511351834167 , -0.018867924528301883, 0.019607843137254832 ,                      0.7,     0.4830458915396479 ,                       0,                       1,             0.025925925925925925 , 0.017890588575542515            ,             0.0                 ,             0.037037037037037035,                                   26.0,                   0.4714045207910317 ,                                    25,                                    27,                    0.9740740740740742, 0.01789058857554254                 ,                   0.9629629629629629,                   1.0
qwen3_8b     , role_based      , Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  52.9,  0.3162277660168379 ,                   52,                   53,                       0.0,      0.0                ,                        0,                        0,                             1.1,            0.31622776601683794,                              1,                              2, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9796296296296296,   0.00585606974105258 ,     0.9629629629629629,     0.9814814814814815,         0.22962962962962963  , 0.015616185976140144        ,         0.2037037037037037  ,         0.24074074074074073 ,         0.22962962962962963  , 0.015616185976140144        ,         0.2037037037037037  ,         0.24074074074074073 , 0.7703703703703704, 0.015616185976140121  , 0.7592592592592593, 0.7962962962962963,       0.7703703703703704, 0.015616185976140121   ,      0.7592592592592593,      0.7962962962962963,    0.8296296296296296, 0.019125843684974924  ,   0.8148148148148148,   0.8518518518518519,       0.711111111111111 , 0.01561618597614012    ,      0.7037037037037037,      0.7407407407407407, -0.1185185185185185                 ,                0.015616185976140156, -0.14814814814814814               , -0.11111111111111105               ,                                     41.6,                     0.8432740427115678 ,                                      41,                                      43,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       22.4,                       0.5163977794943222 ,                                        22,                                        23,                                            19.2,                            0.4216370213557839 ,                                             19,                                             20,             0.5384517732220512 , 0.004881264554312644          ,            0.5348837209302325 ,            0.5476190476190477 ,                  0.4615482267779488 , 0.004881264554312626               ,                 0.4523809523809524 ,                 0.46511627906976744, 0.07690354644410236   , 0.009762529108625288 , 0.06976744186046502  , 0.09523809523809534  ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   19.2,                   0.4216370213557839 ,                                    19,                                    20,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , attribute_early , Nationality        ,         10,               54.0,               0.0,                54,                54,                  53.9,  0.3162277660168379 ,                   53,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.1,            0.31622776601683794,                              0,                              1, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9981481481481481,   0.005856069741052545,     0.9814814814814815,     1.0               ,         0.02222222222222222  , 0.007808092988070072        ,         0.018518518518518517,         0.037037037037037035,         0.02222222222222222  , 0.007808092988070072        ,         0.018518518518518517,         0.037037037037037035, 0.9537037037037038, 0.009760116235087575  , 0.9444444444444444, 0.9629629629629629,       0.9537037037037038, 0.009760116235087575   ,      0.9444444444444444,      0.9629629629629629,    0.9074074074074074, 0.01952023247017521   ,   0.8888888888888888,   0.9259259259259259,       1.0               , 0.0                    ,      1.0               ,      1.0               , 0.09259259259259262                 ,                0.01952023247017521 , 0.07407407407407407                , 0.11111111111111116                ,                                     52.8,                     0.4216370213557839 ,                                      52,                                      53,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       24.5,                       0.5270462766947299 ,                                        24,                                        25,                                            28.3,                            0.4830458915396479 ,                                             28,                                             29,             0.4640058055152395 , 0.008709616624807032          ,            0.4528301886792453 ,            0.4716981132075472 ,                  0.5359941944847605 , 0.008709616624807032               ,                 0.5283018867924528 ,                 0.5471698113207547 , -0.07198838896952102  , 0.017419233249614065 , -0.09433962264150941 , -0.05660377358490565 ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   27.0,                   0.0                ,                                    27,                                    27,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , attribute_late  , Nationality        ,         10,               54.0,               0.0,                54,                54,                  53.6,  0.9660917830792959 ,                   51,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.4,            0.966091783079296  ,                              0,                              3, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9925925925925926,   0.017890588575542526,     0.9444444444444444,     1.0               ,         0.0685185185185185   , 0.008945294287771258        ,         0.05555555555555555 ,         0.07407407407407407 ,         0.0685185185185185   , 0.008945294287771258        ,         0.05555555555555555 ,         0.07407407407407407 , 0.9074074074074077, 2.340555645717801e-16 , 0.9074074074074074, 0.9074074074074074,       0.9074074074074077, 2.340555645717801e-16  ,      0.9074074074074074,      0.9074074074074074,    0.888888888888889 , 1.1702778228589004e-16,   0.8888888888888888,   0.8888888888888888,       0.9259259259259259, 0.0                    ,      0.9259259259259259,      0.9259259259259259, 0.03703703703703709                 ,                0.0                 , 0.03703703703703709                , 0.03703703703703709                ,                                     50.3,                     0.4830458915396479 ,                                      50,                                      51,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       25.3,                       0.4830458915396479 ,                                        25,                                        26,                                            25.0,                            0.0                ,                                             25,                                             25,             0.5029411764705882 , 0.004735744034702414          ,            0.5                ,            0.5098039215686274 ,                  0.4970588235294118 , 0.004735744034702441               ,                 0.49019607843137253,                 0.5                , 0.00588235294117645   , 0.009471488069404828 , 0.0                  , 0.019607843137254832 ,                      1.3,     0.4830458915396479 ,                       1,                       2,             0.04914529914529914  , 0.017202489014944727            ,             0.038461538461538464,             0.07407407407407407 ,                                   25.0,                   0.0                ,                                    25,                                    25,                    0.9508547008547008, 0.017202489014944738                ,                   0.9259259259259259,                   0.9615384615384616
qwen3_8b     , baseline        , Nationality        ,         10,               54.0,               0.0,                54,                54,                  52.9,  0.31622776601683794,                   52,                   53,                       0.0,      0.0                ,                        0,                        0,                             1.1,            0.31622776601683794,                              1,                              2, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9796296296296296,   0.005856069741052581,     0.9629629629629629,     0.9814814814814815,         0.05555555555555556  , 0.008729713347982067        ,         0.037037037037037035,         0.07407407407407407 ,         0.05555555555555556  , 0.008729713347982067        ,         0.037037037037037035,         0.07407407407407407 , 0.9259259259259259, 0.008729713347982055  , 0.9074074074074074, 0.9444444444444444,       0.9259259259259259, 0.008729713347982055   ,      0.9074074074074074,      0.9444444444444444,    0.8851851851851851, 0.01171213948210509   ,   0.8518518518518519,   0.8888888888888888,       0.9666666666666666, 0.011712139482105127   ,      0.9629629629629629,      1.0               , 0.08148148148148147                 ,                0.015616185976140144, 0.07407407407407407                , 0.11111111111111116                ,                                     51.0,                     0.4714045207910317 ,                                      50,                                      52,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       23.9,                       0.3162277660168379 ,                                        23,                                        24,                                            27.1,                            0.31622776601683794,                                             27,                                             28,             0.46862443438914025, 0.004155905994662698          ,            0.46               ,            0.47058823529411764,                  0.5313755656108597 , 0.004155905994662711               ,                 0.5294117647058824 ,                 0.54               , -0.06275113122171946  , 0.008311811989325396 , -0.07999999999999996 , -0.05882352941176472 ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   26.1,                   0.31622776601683794,                                    26,                                    27,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , chain_of_thought, Nationality        ,         10,               54.0,               0.0,                54,                54,                  52.5,  0.5270462766947299 ,                   52,                   53,                       0.0,      0.0                ,                        0,                        0,                             1.5,            0.5270462766947299 ,                              1,                              2, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9722222222222221,   0.009760116235087634,     0.9629629629629629,     0.9814814814814815,         0.0                  , 0.0                         ,         0.0                 ,         0.0                 ,         0.0                  , 0.0                         ,         0.0                 ,         0.0                 , 0.9648148148148149, 0.0058560697410525815 , 0.9629629629629629, 0.9814814814814815,       0.9648148148148149, 0.0058560697410525815  ,      0.9629629629629629,      0.9814814814814815,    0.9296296296296296, 0.011712139482105092  ,   0.9259259259259259,   0.9629629629629629,       1.0               , 0.0                    ,      1.0               ,      1.0               , 0.07037037037037037                 ,                0.011712139482105092, 0.03703703703703709                , 0.07407407407407407                ,                                     54.0,                     0.0                ,                                      54,                                      54,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       25.1,                       0.3162277660168379 ,                                        25,                                        26,                                            28.9,                            0.3162277660168379 ,                                             28,                                             29,             0.4648148148148148 , 0.005856069741052546          ,            0.46296296296296297,            0.48148148148148145,                  0.5351851851851853 , 0.005856069741052581               ,                 0.5185185185185185 ,                 0.5370370370370371 , -0.07037037037037037  , 0.011712139482105092 , -0.07407407407407407 , -0.03703703703703709 ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   27.0,                   0.0                ,                                    27,                                    27,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
qwen3_8b     , role_based      , Nationality        ,         10,               54.0,               0.0,                54,                54,                  51.3,  0.8232726023485646 ,                   50,                   52,                       0.0,      0.0                ,                        0,                        0,                             2.7,            0.8232726023485646 ,                              2,                              4, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.95              ,   0.015245788932380802,     0.9259259259259259,     0.9629629629629629,         0.02037037037037037  , 0.005856069741052555        ,         0.018518518518518517,         0.037037037037037035,         0.02037037037037037  , 0.005856069741052555        ,         0.018518518518518517,         0.037037037037037035, 0.9425925925925925, 0.005856069741052546  , 0.9259259259259259, 0.9444444444444444,       0.9425925925925925, 0.005856069741052546   ,      0.9259259259259259,      0.9444444444444444,    0.9222222222222223, 0.011712139482105127  ,   0.8888888888888888,   0.9259259259259259,       0.962962962962963 , 1.1702778228589004e-16 ,      0.9629629629629629,      0.9629629629629629, 0.04074074074074069                 ,                0.011712139482105127, 0.03703703703703698                , 0.07407407407407407                ,                                     52.9,                     0.31622776601683794,                                      52,                                      53,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       25.9,                       0.31622776601683794,                                        25,                                        26,                                            27.0,                            0.0                ,                                             27,                                             27,             0.4895863570391873 , 0.0030980223811518924         ,            0.4807692307692308 ,            0.49056603773584906,                  0.5104136429608127 , 0.0030980223811519097              ,                 0.5094339622641509 ,                 0.5192307692307693 , -0.020827285921625537 , 0.006196044762303785 , -0.038461538461538436, -0.018867924528301883,                      1.0,     0.0                ,                       1,                       1,             0.037037037037037035 , 0.0                             ,             0.037037037037037035,             0.037037037037037035,                                   26.0,                   0.0                ,                                    26,                                    26,                    0.962962962962963 , 1.1702778228589004e-16              ,                   0.9629629629629629,                   0.9629629629629629
qwen3_8b     , attribute_early , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  51.1,  0.9944289260117533 ,                   49,                   52,                       0.0,      0.0                ,                        0,                        0,                             2.9,            0.9944289260117533 ,                              2,                              5, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9462962962962964,   0.018415350481699105,     0.9074074074074074,     0.9629629629629629,         0.1296296296296296   , 0.012345679012345678        ,         0.1111111111111111  ,         0.14814814814814814 ,         0.1296296296296296   , 0.012345679012345678        ,         0.1111111111111111  ,         0.14814814814814814 , 0.8148148148148147, 0.012345679012345697  , 0.7962962962962963, 0.8333333333333334,       0.8148148148148147, 0.012345679012345697   ,      0.7962962962962963,      0.8333333333333334,    0.8074074074074075, 0.01561618597614012   ,   0.7777777777777778,   0.8148148148148148,       0.8222222222222222, 0.015616185976140166   ,      0.8148148148148148,      0.8518518518518519, 0.014814814814814814                ,                0.019125843684974896, 0.0                                , 0.03703703703703709                ,                                     47.0,                     0.6666666666666666 ,                                      46,                                      48,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       22.8,                       0.4216370213557839 ,                                        22,                                        23,                                            24.2,                            0.4216370213557839 ,                                             24,                                             25,             0.4851025285229726 , 0.005506852956008858          ,            0.4782608695652174 ,            0.48936170212765956,                  0.5148974714770274 , 0.005506852956008899               ,                 0.5106382978723404 ,                 0.5217391304347826 , -0.029794942954054892 , 0.011013705912017715 , -0.04347826086956519 , -0.021276595744680882,                      1.0,     0.0                ,                       1,                       1,             0.0431159420289855   , 0.0007638351836155511           ,             0.041666666666666664,             0.043478260869565216,                                   22.2,                   0.4216370213557839 ,                                    22,                                    23,                    0.9568840579710146, 0.000763835183615554                ,                   0.9565217391304348,                   0.9583333333333334
qwen3_8b     , attribute_late  , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  53.5,  0.7071067811865476 ,                   52,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.5,            0.7071067811865476 ,                              0,                              2, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9907407407407408,   0.013094570021973107,     0.9629629629629629,     1.0               ,         0.18518518518518517  , 0.0                         ,         0.18518518518518517 ,         0.18518518518518517 ,         0.18518518518518517  , 0.0                         ,         0.18518518518518517 ,         0.18518518518518517 , 0.7592592592592593, 0.00872971334798208   , 0.7407407407407407, 0.7777777777777778,       0.7592592592592593, 0.00872971334798208    ,      0.7407407407407407,      0.7777777777777778,    0.8481481481481481, 0.011712139482105125  ,   0.8148148148148148,   0.8518518518518519,       0.6703703703703704, 0.011712139482105125   ,      0.6666666666666666,      0.7037037037037037, -0.1777777777777778                 ,                0.015616185976140166, -0.18518518518518523               , -0.14814814814814814               ,                                     44.0,                     0.0                ,                                      44,                                      44,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       25.8,                       0.4216370213557839 ,                                        25,                                        26,                                            18.2,                            0.4216370213557839 ,                                             18,                                             19,             0.5863636363636363 , 0.009582659576267808          ,            0.5681818181818182 ,            0.5909090909090909 ,                  0.4136363636363637 , 0.009582659576267808               ,                 0.4090909090909091 ,                 0.4318181818181818 , 0.17272727272727278   , 0.019165319152535616 , 0.13636363636363646  , 0.18181818181818188  ,                      2.9,     0.31622776601683794,                       2,                       3,             0.13809523809523808  , 0.015058465048420854            ,             0.09523809523809523 ,             0.14285714285714285 ,                                   18.1,                   0.3162277660168379 ,                                    18,                                    19,                    0.8619047619047618, 0.015058465048420872                ,                   0.8571428571428571,                   0.9047619047619048
qwen3_8b     , baseline        , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  50.1,  0.5676462121975466 ,                   49,                   51,                       0.0,      0.0                ,                        0,                        0,                             3.9,            0.5676462121975467 ,                              3,                              5, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9277777777777777,   0.010511966892547147,     0.9074074074074074,     0.9444444444444444,         0.17962962962962964  , 0.008945294287771258        ,         0.16666666666666666 ,         0.18518518518518517 ,         0.17962962962962964  , 0.008945294287771258        ,         0.16666666666666666 ,         0.18518518518518517 , 0.7648148148148148, 0.008945294287771246  , 0.7592592592592593, 0.7777777777777778,       0.7648148148148148, 0.008945294287771246   ,      0.7592592592592593,      0.7777777777777778,    0.7407407407407407, 0.0                   ,   0.7407407407407407,   0.7407407407407407,       0.7888888888888889, 0.01789058857554249    ,      0.7777777777777778,      0.8148148148148148, 0.04814814814814818                 ,                0.017890588575542488, 0.03703703703703709                , 0.07407407407407407                ,                                     44.3,                     0.4830458915396479 ,                                      44,                                      45,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       21.0,                       0.0                ,                                        21,                                        21,                                            23.3,                            0.4830458915396479 ,                                             23,                                             24,             0.4740909090909091 , 0.005123214001178091          ,            0.4666666666666667 ,            0.4772727272727273 ,                  0.5259090909090909 , 0.005123214001178091               ,                 0.5227272727272727 ,                 0.5333333333333333 , -0.051818181818181784 , 0.010246428002356181 , -0.06666666666666665 , -0.045454545454545414,                      1.0,     0.0                ,                       1,                       1,             0.04486166007905139  , 0.000954636149287843            ,             0.043478260869565216,             0.045454545454545456,                                   21.3,                   0.4830458915396479 ,                                    21,                                    22,                    0.9551383399209488, 0.0009546361492878362               ,                   0.9545454545454546,                   0.9565217391304348
qwen3_8b     , chain_of_thought, Physical_appearance,         10,               54.0,               0.0,                54,                54,                  53.9,  0.3162277660168379 ,                   53,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.1,            0.31622776601683794,                              0,                              1, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      0.9981481481481481,   0.005856069741052545,     0.9814814814814815,     1.0               ,         0.09999999999999999  , 0.012948257384816687        ,         0.09259259259259259 ,         0.12962962962962962 ,         0.09999999999999999  , 0.012948257384816687        ,         0.09259259259259259 ,         0.12962962962962962 , 0.8240740740740741, 0.013094570021973135  , 0.7962962962962963, 0.8333333333333334,       0.8240740740740741, 0.013094570021973135   ,      0.7962962962962963,      0.8333333333333334,    0.7962962962962963, 0.02618914004394619   ,   0.7407407407407407,   0.8148148148148148,       0.8518518518518519, 0.0                    ,      0.8518518518518519,      0.8518518518518519, 0.055555555555555594                ,                0.02618914004394619 , 0.03703703703703709                , 0.11111111111111116                ,                                     48.6,                     0.6992058987801011 ,                                      47,                                      49,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       22.5,                       0.7071067811865476 ,                                        21,                                        23,                                            26.1,                            0.3162277660168379 ,                                             26,                                             27,             0.46287812997539435, 0.009110212199035793          ,            0.44680851063829785,            0.46938775510204084,                  0.5371218700246055 , 0.009110212199035751               ,                 0.5306122448979592 ,                 0.5531914893617021 , -0.07424374004921117  , 0.018220424398071585 , -0.1063829787234043  , -0.061224489795918324,                      1.0,     0.0                ,                       1,                       1,             0.04166666666666667  , 7.314236392868128e-18           ,             0.041666666666666664,             0.041666666666666664,                                   23.0,                   0.0                ,                                    23,                                    23,                    0.9583333333333334, 0.0                                 ,                   0.9583333333333334,                   0.9583333333333334
