source_file,example_id,category,question_polarity,prompt_type,transformation_name,prompt_token_count,prompt_sentence_count,prompt_average_sentence_length,prompt_flesch_reading_ease,prompt_gunning_fog_index,prompt_yules_k,prompt_noun_count,prompt_verb_count,prompt_adjective_count
role_based_prompts.json,1431,Disability_status,nonneg,role_based,role_based,164,13,12.615385,64.578846,8.307692,143.480257,47,21,10
role_based_prompts.json,1413,Nationality,neg,role_based,role_based,220,16,13.75,67.921035,8.804567,122.42826,55,28,15
role_based_prompts.json,477,Gender_identity,neg,role_based,role_based,191,12,15.916667,72.305959,8.634565,157.790927,56,33,6
role_based_prompts.json,3143,Gender_identity,nonneg,role_based,role_based,165,11,15.0,71.319099,7.400775,107.219859,49,25,3
role_based_prompts.json,563,Disability_status,nonneg,role_based,role_based,165,13,12.692308,59.697961,8.930471,111.34068,47,20,11
role_based_prompts.json,4499,SES,nonneg,role_based,role_based,182,11,16.545455,69.489019,9.151194,132.352261,50,27,6
role_based_prompts.json,4923,Gender_identity,nonneg,role_based,role_based,150,10,15.0,62.736962,8.706858,113.960114,44,22,6
role_based_prompts.json,725,Race_x_gender,neg,role_based,role_based,155,12,12.916667,66.022838,8.031286,103.818045,46,26,3
role_based_prompts.json,275,Physical_appearance,nonneg,role_based,role_based,197,12,16.416667,60.941254,8.907202,116.292868,51,28,10
role_based_prompts.json,2559,Race_ethnicity,nonneg,role_based,role_based,159,13,12.230769,64.765,8.2,94.953174,54,20,5
role_based_prompts.json,8333,Race_x_gender,neg,role_based,role_based,151,11,13.727273,68.269231,8.386325,115.81103,51,18,8
role_based_prompts.json,403,Race_x_gender,nonneg,role_based,role_based,154,12,12.833333,66.733762,7.359017,99.719964,48,22,4
role_based_prompts.json,3293,Gender_identity,neg,role_based,role_based,161,12,13.416667,67.129785,8.006154,120.280241,52,23,5
role_based_prompts.json,2001,Race_x_SES,neg,role_based,role_based,180,13,13.846154,60.010587,8.362287,126.287459,62,23,4
role_based_prompts.json,755,Disability_status,nonneg,role_based,role_based,189,13,14.538462,70.188,8.285714,109.359648,46,30,6
role_based_prompts.json,6153,Race_ethnicity,neg,role_based,role_based,162,11,14.727273,62.358601,9.262023,106.964726,51,22,4
role_based_prompts.json,2505,Race_x_SES,neg,role_based,role_based,160,14,11.428571,50.4775,10.866667,139.160156,50,23,8
role_based_prompts.json,5479,Gender_identity,nonneg,role_based,role_based,154,11,14.0,61.693953,9.344818,118.844341,47,22,6
role_based_prompts.json,1339,Disability_status,nonneg,role_based,role_based,178,13,13.692308,71.231176,8.031203,159.143519,47,26,7
role_based_prompts.json,483,Religion,nonneg,role_based,role_based,157,12,13.083333,63.515769,8.358974,198.294666,46,22,8
role_based_prompts.json,4805,Gender_identity,neg,role_based,role_based,171,11,15.545455,67.095191,8.343108,95.473251,47,27,6
role_based_prompts.json,2521,Gender_identity,neg,role_based,role_based,174,12,14.5,70.911732,7.741604,117.421125,50,25,8
role_based_prompts.json,479,Religion,nonneg,role_based,role_based,172,11,15.636364,50.281282,10.672365,137.576139,49,21,14
role_based_prompts.json,7659,Race_x_gender,nonneg,role_based,role_based,154,11,14.0,67.341411,8.020598,121.620728,52,16,7
role_based_prompts.json,261,Physical_appearance,neg,role_based,role_based,197,12,16.416667,63.635522,8.907202,113.919544,50,29,10
role_based_prompts.json,765,Nationality,neg,role_based,role_based,190,11,17.272727,73.633097,7.57166,104.890739,46,29,15
role_based_prompts.json,561,Sexual_orientation,neg,role_based,role_based,198,14,14.142857,60.878889,9.813757,127.156454,53,26,17
role_based_prompts.json,415,Sexual_orientation,nonneg,role_based,role_based,172,13,13.230769,59.04941,9.76283,125.252316,47,22,14
role_based_prompts.json,1221,Physical_appearance,neg,role_based,role_based,171,13,13.153846,71.502612,8.000239,165.961239,45,24,11
role_based_prompts.json,2769,Nationality,neg,role_based,role_based,174,14,12.428571,73.185294,8.297479,155.429532,47,25,13
role_based_prompts.json,69,Race_ethnicity,neg,role_based,role_based,168,12,14.0,71.140995,7.400578,173.388203,46,22,12
role_based_prompts.json,649,Race_ethnicity,neg,role_based,role_based,161,13,12.384615,56.6083,9.621836,139.833711,42,20,13
role_based_prompts.json,1485,SES,neg,role_based,role_based,180,12,15.0,66.587088,8.021978,88.023864,50,27,8
role_based_prompts.json,835,Sexual_orientation,nonneg,role_based,role_based,185,12,15.416667,70.666577,8.619664,125.592721,48,23,12
role_based_prompts.json,1083,Race_ethnicity,nonneg,role_based,role_based,196,16,12.25,69.785,7.75,150.891632,50,28,13
role_based_prompts.json,2757,Race_x_SES,neg,role_based,role_based,165,11,15.0,50.625879,11.495971,120.849609,56,24,2
role_based_prompts.json,651,Sexual_orientation,nonneg,role_based,role_based,192,13,14.769231,71.878846,8.559707,133.792661,48,23,14
role_based_prompts.json,11967,Race_x_gender,nonneg,role_based,role_based,154,13,11.846154,73.385769,7.358974,176.027949,44,19,8
role_based_prompts.json,3195,Race_x_SES,nonneg,role_based,role_based,169,11,15.363636,60.674231,9.846154,118.227732,59,24,2
role_based_prompts.json,203,Nationality,nonneg,role_based,role_based,201,12,16.75,75.643267,7.847327,91.092746,58,26,11
role_based_prompts.json,4585,Gender_identity,neg,role_based,role_based,153,11,13.909091,67.452273,9.030303,108.841709,49,22,5
role_based_prompts.json,1283,Gender_identity,nonneg,role_based,role_based,158,11,14.363636,71.250762,8.002439,112.64,46,24,9
role_based_prompts.json,3291,Age,nonneg,role_based,role_based,209,14,14.928571,63.826974,8.862322,103.578469,52,30,19
role_based_prompts.json,501,Age,neg,role_based,role_based,185,12,15.416667,70.817088,7.736264,126.004383,48,23,13
role_based_prompts.json,4883,SES,nonneg,role_based,role_based,186,12,15.5,61.455462,9.682051,117.728532,48,28,11
role_based_prompts.json,347,Physical_appearance,nonneg,role_based,role_based,208,14,14.857143,50.999198,12.690225,133.219955,50,34,13
role_based_prompts.json,4747,Race_x_SES,nonneg,role_based,role_based,172,10,17.2,64.18143,9.541294,121.107266,61,21,6
role_based_prompts.json,5877,Race_x_SES,neg,role_based,role_based,201,15,13.4,67.9642,9.027431,132.115027,60,27,11
role_based_prompts.json,191,Physical_appearance,nonneg,role_based,role_based,181,12,15.083333,69.065804,8.316084,151.248514,47,25,11
role_based_prompts.json,43,Religion,nonneg,role_based,role_based,153,12,12.75,66.335769,7.358974,131.685031,46,18,8
role_based_prompts.json,537,Race_x_gender,neg,role_based,role_based,152,11,13.818182,68.231058,6.976923,107.337052,47,23,3
role_based_prompts.json,2949,Race_x_gender,neg,role_based,role_based,173,11,15.727273,58.431892,10.054801,87.987164,52,30,2
role_based_prompts.json,313,Religion,neg,role_based,role_based,188,15,12.533333,61.122895,9.342857,161.916006,52,24,14
role_based_prompts.json,171,Nationality,nonneg,role_based,role_based,200,13,15.384615,69.234444,9.319929,90.71981,51,27,13
role_based_prompts.json,5171,Race_x_SES,nonneg,role_based,role_based,181,11,16.454545,59.90875,8.387943,100.738422,67,22,6
role_based_prompts.json,3705,Gender_identity,neg,role_based,role_based,171,13,13.153846,69.081282,7.709402,127.870425,52,25,4
role_based_prompts.json,3007,Age,nonneg,role_based,role_based,204,13,15.692308,64.33253,9.080207,146.683673,56,26,15
role_based_prompts.json,1255,Disability_status,nonneg,role_based,role_based,180,13,13.846154,74.255689,7.73016,144.861928,45,29,13
role_based_prompts.json,1411,Physical_appearance,nonneg,role_based,role_based,202,11,18.363636,63.916399,10.167933,150.935374,53,31,16
role_based_prompts.json,1045,Age,neg,role_based,role_based,175,13,13.461538,70.602091,7.688462,165.441176,46,25,6
role_based_prompts.json,5179,SES,nonneg,role_based,role_based,187,11,17.0,60.891462,9.682051,115.99723,47,30,11
role_based_prompts.json,727,Sexual_orientation,nonneg,role_based,role_based,192,13,14.769231,67.460147,8.554435,99.895942,47,26,16
role_based_prompts.json,3867,Race_x_SES,nonneg,role_based,role_based,174,10,17.4,58.739856,9.496211,133.00173,55,24,8
role_based_prompts.json,85,Sexual_orientation,neg,role_based,role_based,170,11,15.454545,66.052273,8.603586,109.739369,43,26,15
role_based_prompts.json,43,Gender_identity,nonneg,role_based,role_based,144,13,11.076923,60.21711,9.541511,184.822617,46,20,5
role_based_prompts.json,661,Sexual_orientation,neg,role_based,role_based,190,14,13.571429,68.013088,9.077311,137.35692,47,25,12
role_based_prompts.json,81,Gender_identity,neg,role_based,role_based,180,12,15.0,64.924545,9.155245,162.663496,49,23,15
role_based_prompts.json,2461,Nationality,neg,role_based,role_based,203,16,12.6875,65.092888,8.506962,128.125,44,26,18
role_based_prompts.json,1125,Gender_identity,neg,role_based,role_based,149,12,12.416667,56.449723,10.442688,93.505735,41,25,4
role_based_prompts.json,1331,Physical_appearance,nonneg,role_based,role_based,180,12,15.0,66.217961,8.875869,181.701972,55,22,5
role_based_prompts.json,1415,Disability_status,nonneg,role_based,role_based,187,12,15.583333,70.856572,8.611461,155.817175,49,30,8
role_based_prompts.json,781,Nationality,neg,role_based,role_based,191,11,17.363636,73.242172,7.844947,102.728468,47,29,15
role_based_prompts.json,3875,SES,nonneg,role_based,role_based,191,14,13.642857,53.596255,11.782186,107.388137,53,27,9
role_based_prompts.json,1561,Age,neg,role_based,role_based,194,14,13.857143,64.914261,9.553763,131.445495,53,25,13
role_based_prompts.json,93,Nationality,neg,role_based,role_based,192,14,13.714286,68.964983,8.262511,177.514793,46,21,17
role_based_prompts.json,2407,Nationality,nonneg,role_based,role_based,160,12,13.333333,71.440165,7.368987,136.71875,44,22,7
role_based_prompts.json,1073,SES,neg,role_based,role_based,161,14,11.5,67.524429,7.686352,136.054422,47,19,7
role_based_prompts.json,1167,Race_ethnicity,nonneg,role_based,role_based,167,15,11.133333,72.462308,8.637363,160.697888,45,20,10
role_based_prompts.json,5717,Race_ethnicity,neg,role_based,role_based,198,12,16.5,64.534444,8.826102,69.89887,61,31,9
role_based_prompts.json,253,Physical_appearance,neg,role_based,role_based,196,12,16.333333,64.713229,8.907202,115.50176,50,26,12
role_based_prompts.json,8273,Race_x_gender,neg,role_based,role_based,150,12,12.5,64.288851,9.728736,114.909509,52,17,8
role_based_prompts.json,247,Religion,nonneg,role_based,role_based,169,13,13.0,61.896573,9.794719,134.083045,44,24,10
role_based_prompts.json,1121,Physical_appearance,neg,role_based,role_based,171,12,14.25,70.560656,8.890498,210.039908,47,27,9
role_based_prompts.json,4851,Gender_identity,nonneg,role_based,role_based,170,12,14.166667,68.987937,7.697902,99.13121,47,26,6
role_based_prompts.json,1415,Age,nonneg,role_based,role_based,181,12,15.083333,66.952092,8.88124,119.598765,41,25,9
role_based_prompts.json,2545,Gender_identity,neg,role_based,role_based,174,12,14.5,66.706803,8.347264,114.619377,51,23,9
role_based_prompts.json,197,Nationality,neg,role_based,role_based,195,14,13.928571,68.625,9.328938,92.933825,48,29,12
role_based_prompts.json,2295,Gender_identity,nonneg,role_based,role_based,174,12,14.5,60.841905,9.809524,98.194803,49,24,7
role_based_prompts.json,3351,SES,nonneg,role_based,role_based,182,11,16.545455,61.320743,9.97878,120.320237,51,28,8
role_based_prompts.json,2383,Race_x_SES,nonneg,role_based,role_based,167,13,12.846154,56.51092,10.708849,162.414266,52,25,8
role_based_prompts.json,1389,Physical_appearance,neg,role_based,role_based,191,11,17.363636,61.455462,9.948718,152.341311,49,33,9
role_based_prompts.json,5677,SES,neg,role_based,role_based,183,14,13.071429,70.235775,9.127565,134.12604,51,29,3
role_based_prompts.json,1123,Physical_appearance,nonneg,role_based,role_based,170,12,14.166667,70.334615,8.894587,210.986201,47,27,9
role_based_prompts.json,14921,Race_x_gender,neg,role_based,role_based,142,12,11.833333,55.655,9.01164,123.966942,47,21,3
role_based_prompts.json,4193,Race_ethnicity,neg,role_based,role_based,183,15,12.2,65.717851,8.30085,98.193775,53,29,6
role_based_prompts.json,3019,Race_x_gender,nonneg,role_based,role_based,173,12,14.416667,63.642993,8.883835,85.714286,53,27,4
role_based_prompts.json,4087,Race_ethnicity,nonneg,role_based,role_based,189,15,12.6,65.839868,8.536842,103.727441,54,31,6
role_based_prompts.json,4147,SES,nonneg,role_based,role_based,196,14,14.0,60.490385,10.610989,111.54622,55,29,9
role_based_prompts.json,1629,Race_x_SES,neg,role_based,role_based,184,13,14.153846,57.174615,9.487179,126.530612,63,23,4
role_based_prompts.json,1259,Physical_appearance,nonneg,role_based,role_based,188,13,14.461538,67.095462,9.682051,117.90337,59,26,6
role_based_prompts.json,8723,Race_x_SES,nonneg,role_based,role_based,207,13,15.923077,66.663779,8.282088,111.252834,59,31,12
role_based_prompts.json,299,Disability_status,nonneg,role_based,role_based,174,13,13.384615,71.821157,8.3057,115.688346,44,25,11
role_based_prompts.json,1521,Physical_appearance,neg,role_based,role_based,185,14,13.214286,66.162063,8.000179,152.624885,45,28,9
role_based_prompts.json,2125,SES,neg,role_based,role_based,165,14,11.785714,65.948476,7.725445,153.767878,49,23,5
role_based_prompts.json,9131,Race_x_SES,nonneg,role_based,role_based,186,11,16.909091,61.839325,8.876818,154.047115,61,24,4
role_based_prompts.json,1289,Physical_appearance,neg,role_based,role_based,161,14,11.5,58.36175,9.891944,149.029505,49,20,4
role_based_prompts.json,515,Sexual_orientation,nonneg,role_based,role_based,185,13,14.230769,72.048017,8.280788,146.235365,45,25,12
role_based_prompts.json,8137,Race_x_SES,neg,role_based,role_based,204,13,15.692308,68.777934,8.516936,83.556024,55,31,6
role_based_prompts.json,2869,Nationality,neg,role_based,role_based,175,13,13.461538,62.083027,10.032319,120.718274,43,23,14
role_based_prompts.json,657,Physical_appearance,neg,role_based,role_based,189,13,14.538462,66.397571,10.203239,117.220442,45,26,9
role_based_prompts.json,689,Disability_status,neg,role_based,role_based,188,14,13.428571,69.984178,8.283988,109.072022,45,31,6
role_based_prompts.json,1443,Physical_appearance,nonneg,role_based,role_based,156,12,13.0,66.942402,8.016141,144.380853,45,18,15
role_based_prompts.json,7275,Race_x_gender,nonneg,role_based,role_based,168,11,15.272727,58.108513,8.899196,167.603806,46,19,18
role_based_prompts.json,835,Nationality,nonneg,role_based,role_based,153,14,10.928571,67.475577,8.812943,145.469953,41,24,7
role_based_prompts.json,317,Religion,neg,role_based,role_based,187,15,12.466667,61.142073,9.414366,162.330727,53,24,13
role_based_prompts.json,713,Sexual_orientation,neg,role_based,role_based,175,13,13.461538,59.964732,10.912821,128.571429,40,23,14
role_based_prompts.json,509,Nationality,neg,role_based,role_based,158,13,12.153846,57.518083,10.886667,192.200384,50,18,6
role_based_prompts.json,10821,Race_x_SES,neg,role_based,role_based,206,11,18.727273,63.212692,9.923077,115.073922,64,28,9
role_based_prompts.json,115,Physical_appearance,nonneg,role_based,role_based,167,14,11.928571,70.760401,7.406979,149.245294,45,24,12
role_based_prompts.json,1223,Age,nonneg,role_based,role_based,177,14,12.642857,73.68301,7.68722,185.459534,44,21,12
role_based_prompts.json,1207,Nationality,nonneg,role_based,role_based,175,14,12.5,62.249586,7.424666,109.652432,42,23,14
role_based_prompts.json,199,Sexual_orientation,nonneg,role_based,role_based,166,13,12.769231,74.567716,7.688462,145.56213,42,23,14
role_based_prompts.json,615,Sexual_orientation,nonneg,role_based,role_based,184,12,15.333333,56.661941,11.027568,124.555941,40,27,16
role_based_prompts.json,4445,Race_ethnicity,neg,role_based,role_based,170,12,14.166667,67.430094,7.709774,104.252401,53,22,6
role_based_prompts.json,269,Nationality,neg,role_based,role_based,193,14,13.785714,67.560174,9.156328,93.310073,55,26,10
role_based_prompts.json,3481,Age,neg,role_based,role_based,181,12,15.083333,65.947949,8.598291,124.975203,50,23,12
role_based_prompts.json,3933,Race_x_gender,neg,role_based,role_based,171,11,15.545455,60.019591,9.944417,94.674556,59,25,3
role_based_prompts.json,341,Race_ethnicity,neg,role_based,role_based,155,13,11.923077,68.612026,8.012258,158.72,50,19,7
role_based_prompts.json,10475,Race_x_gender,nonneg,role_based,role_based,158,12,13.166667,59.214194,9.312568,119.667014,54,21,2
role_based_prompts.json,733,Disability_status,neg,role_based,role_based,184,14,13.142857,69.130776,8.004926,115.04748,45,27,6
role_based_prompts.json,14655,Race_x_gender,nonneg,role_based,role_based,147,12,12.25,67.624801,6.414412,140.642722,49,21,2
role_based_prompts.json,875,Race_ethnicity,nonneg,role_based,role_based,173,13,13.307692,62.137002,9.470859,132.653061,49,27,10
role_based_prompts.json,4981,Race_x_SES,neg,role_based,role_based,169,11,15.363636,50.655778,11.359014,120.97914,56,21,7
role_based_prompts.json,1061,Religion,neg,role_based,role_based,197,14,14.071429,62.820708,10.077448,111.8784,54,28,14
role_based_prompts.json,211,Sexual_orientation,nonneg,role_based,role_based,166,13,12.769231,68.223542,8.620394,142.182856,43,21,15
role_based_prompts.json,6285,Race_x_gender,neg,role_based,role_based,145,12,12.083333,69.363056,6.658628,122.170883,47,18,5
role_based_prompts.json,5747,Race_x_SES,nonneg,role_based,role_based,182,11,16.545455,59.026154,9.444845,99.760379,64,25,6
role_based_prompts.json,1811,Age,nonneg,role_based,role_based,222,13,17.076923,64.358059,10.030487,110.467864,54,32,18
role_based_prompts.json,605,Gender_identity,neg,role_based,role_based,146,11,13.272727,66.354358,8.024324,162.89451,44,17,7
role_based_prompts.json,5295,Race_ethnicity,nonneg,role_based,role_based,207,12,17.25,67.308671,8.713287,85.121107,68,29,6
role_based_prompts.json,599,Sexual_orientation,nonneg,role_based,role_based,184,14,13.142857,67.807994,8.33763,116.444444,48,33,10
role_based_prompts.json,9451,Race_x_SES,nonneg,role_based,role_based,190,11,17.272727,64.727834,7.57166,151.796256,66,22,5
role_based_prompts.json,1643,Race_ethnicity,nonneg,role_based,role_based,206,12,17.166667,62.255461,9.910526,116.275185,58,29,12
role_based_prompts.json,411,Age,nonneg,role_based,role_based,182,11,16.545455,72.826154,7.742717,127.724559,47,23,13
role_based_prompts.json,503,Disability_status,nonneg,role_based,role_based,165,12,13.75,63.331779,8.625962,114.212458,49,22,7
role_based_prompts.json,1615,Race_x_SES,nonneg,role_based,role_based,186,12,15.5,54.483672,10.388729,132.035796,63,24,4
role_based_prompts.json,3007,Nationality,nonneg,role_based,role_based,173,12,14.416667,62.75452,9.470859,116.971171,44,23,13
role_based_prompts.json,2179,Nationality,nonneg,role_based,role_based,201,14,14.357143,60.76506,9.803098,144.557823,54,28,14
role_based_prompts.json,1195,Religion,nonneg,role_based,role_based,227,15,15.133333,64.165129,9.906237,114.870982,55,30,20
role_based_prompts.json,10245,Race_x_SES,neg,role_based,role_based,189,11,17.181818,72.24726,8.55499,178.049671,59,25,4
role_based_prompts.json,2181,Race_ethnicity,neg,role_based,role_based,161,11,14.636364,64.054451,8.956288,102.539062,49,26,4
role_based_prompts.json,449,SES,neg,role_based,role_based,161,11,14.636364,62.447196,10.004069,195.650737,46,20,8
role_based_prompts.json,519,Religion,nonneg,role_based,role_based,158,12,13.166667,62.447196,8.681755,192.507804,43,23,11
role_based_prompts.json,673,Age,neg,role_based,role_based,150,13,11.538462,63.613178,8.069096,172.401198,44,19,7
role_based_prompts.json,6729,Race_ethnicity,neg,role_based,role_based,185,11,16.818182,53.559462,11.282051,126.385042,61,26,7
role_based_prompts.json,293,Disability_status,neg,role_based,role_based,173,11,15.727273,69.995257,8.01793,119.712288,46,23,11
role_based_prompts.json,3027,Gender_identity,nonneg,role_based,role_based,159,11,14.454545,55.746981,9.968306,93.652445,44,22,11
role_based_prompts.json,6691,SES,nonneg,role_based,role_based,155,13,11.923077,70.565769,8.025641,161.246977,48,21,4
role_based_prompts.json,3643,Race_x_gender,nonneg,role_based,role_based,173,11,15.727273,59.354451,9.591209,103.305785,58,27,2
role_based_prompts.json,245,Sexual_orientation,neg,role_based,role_based,165,14,11.785714,65.975529,8.938462,147.928994,42,21,12
role_based_prompts.json,3857,SES,neg,role_based,role_based,195,14,13.928571,59.122564,10.600364,104.426249,55,29,10
role_based_prompts.json,7803,Race_x_SES,nonneg,role_based,role_based,202,13,15.538462,65.717509,8.51673,82.558543,54,32,7
role_based_prompts.json,13221,Race_x_gender,neg,role_based,role_based,145,11,13.181818,55.96472,9.93007,106.82398,49,19,6
role_based_prompts.json,669,SES,neg,role_based,role_based,161,13,12.384615,65.858963,8.392334,134.4,43,22,7
role_based_prompts.json,4187,Race_ethnicity,nonneg,role_based,role_based,194,14,13.857143,68.39501,7.483609,101.90664,60,30,6
role_based_prompts.json,2703,SES,nonneg,role_based,role_based,166,11,15.090909,66.2561,8.310316,158.498922,47,22,7
role_based_prompts.json,1321,Nationality,neg,role_based,role_based,221,16,13.8125,71.803183,7.710476,119.328922,52,29,18
role_based_prompts.json,719,Sexual_orientation,nonneg,role_based,role_based,176,12,14.666667,60.257128,10.895628,126.754187,41,23,14
role_based_prompts.json,3609,Gender_identity,neg,role_based,role_based,140,9,15.555556,61.786364,9.532468,110.05328,44,17,7
role_based_prompts.json,2999,SES,nonneg,role_based,role_based,182,16,11.375,63.853522,7.448116,133.796087,58,20,5
role_based_prompts.json,757,Physical_appearance,neg,role_based,role_based,152,11,13.818182,72.336698,6.672679,124.964091,46,19,6
role_based_prompts.json,2953,Gender_identity,neg,role_based,role_based,157,11,14.272727,50.941074,11.01157,99.147333,44,19,12
role_based_prompts.json,467,Religion,nonneg,role_based,role_based,173,11,15.727273,53.765068,10.066968,132.498318,53,22,10
role_based_prompts.json,393,Race_ethnicity,neg,role_based,role_based,160,15,10.666667,69.999399,7.524187,154.88,48,20,9
role_based_prompts.json,281,Disability_status,neg,role_based,role_based,158,13,12.153846,66.548612,8.012258,115.2,47,24,3
role_based_prompts.json,5421,Race_x_SES,neg,role_based,role_based,179,11,16.272727,56.918516,9.164835,105.137869,64,22,7
role_based_prompts.json,725,Physical_appearance,neg,role_based,role_based,146,11,13.272727,68.950952,7.304762,127.73161,45,16,7
role_based_prompts.json,925,Disability_status,neg,role_based,role_based,158,13,12.153846,64.220769,8.358974,101.456816,43,19,8
role_based_prompts.json,2941,Gender_identity,neg,role_based,role_based,158,11,14.363636,54.115432,9.682265,97.554631,45,19,12
role_based_prompts.json,1381,Disability_status,neg,role_based,role_based,197,14,14.071429,70.97926,8.41432,142.508764,50,33,7
role_based_prompts.json,5119,Race_ethnicity,nonneg,role_based,role_based,196,12,16.333333,64.921631,8.405842,95.3125,61,26,7
role_based_prompts.json,565,Sexual_orientation,neg,role_based,role_based,197,14,14.071429,59.745361,10.171237,127.215928,54,26,16
role_based_prompts.json,603,Nationality,nonneg,role_based,role_based,189,11,17.181818,67.510729,9.150607,104.890739,47,28,15
role_based_prompts.json,179,Physical_appearance,nonneg,role_based,role_based,177,13,13.615385,65.126193,9.169009,141.843972,46,25,10
role_based_prompts.json,1851,Age,nonneg,role_based,role_based,206,15,13.733333,68.377887,8.768302,121.212121,50,27,13
role_based_prompts.json,2239,Age,nonneg,role_based,role_based,196,13,15.076923,63.096668,9.926311,114.84375,47,31,11
role_based_prompts.json,597,Disability_status,neg,role_based,role_based,167,12,13.916667,58.071154,8.923077,101.758155,49,23,7
role_based_prompts.json,1137,Physical_appearance,neg,role_based,role_based,182,13,14.0,69.547221,8.302976,203.510802,47,32,4
role_based_prompts.json,7071,Race_x_SES,nonneg,role_based,role_based,189,11,17.181818,62.907579,8.611461,99.995614,53,34,7
role_based_prompts.json,2455,Age,nonneg,role_based,role_based,229,15,15.266667,74.897067,7.407143,114.958964,52,36,15
role_based_prompts.json,1181,Age,neg,role_based,role_based,176,14,12.571429,72.783022,7.686447,184.896413,44,21,12
role_based_prompts.json,199,Religion,nonneg,role_based,role_based,181,13,13.923077,73.573156,7.771883,135.128881,46,24,16
role_based_prompts.json,243,Disability_status,nonneg,role_based,role_based,160,13,12.307692,62.392185,8.646154,114.080228,47,25,3
role_based_prompts.json,55,Physical_appearance,nonneg,role_based,role_based,171,12,14.25,74.721282,7.413105,103.361927,43,26,10
role_based_prompts.json,12715,Race_x_gender,nonneg,role_based,role_based,148,11,13.454545,63.251246,7.370728,130.056711,50,20,2
role_based_prompts.json,6873,Race_ethnicity,neg,role_based,role_based,183,11,16.636364,60.557207,9.798198,128.0,61,26,6
role_based_prompts.json,667,SES,nonneg,role_based,role_based,162,13,12.461538,66.851452,8.381567,132.275132,43,22,7
role_based_prompts.json,165,Race_x_SES,neg,role_based,role_based,159,13,12.230769,62.066365,10.266998,158.730159,51,17,9
role_based_prompts.json,5253,Race_x_SES,neg,role_based,role_based,180,11,16.363636,63.226154,7.742717,103.672551,65,22,7
role_based_prompts.json,11,Religion,nonneg,role_based,role_based,162,13,12.461538,70.435769,7.384615,177.915519,44,23,7
role_based_prompts.json,505,Physical_appearance,neg,role_based,role_based,192,12,16.0,69.559206,9.413786,126.561473,48,28,13
role_based_prompts.json,833,Race_x_SES,neg,role_based,role_based,176,11,16.0,70.190984,7.690161,151.481399,66,19,4
role_based_prompts.json,10661,Race_x_gender,neg,role_based,role_based,162,12,13.5,66.452985,7.366154,122.760246,53,23,3
role_based_prompts.json,731,Physical_appearance,nonneg,role_based,role_based,146,11,13.272727,71.945742,6.66044,124.65374,45,17,6
role_based_prompts.json,3403,Age,nonneg,role_based,role_based,172,12,14.333333,58.41919,9.505842,115.083382,50,21,9
role_based_prompts.json,2961,Nationality,neg,role_based,role_based,176,13,13.538462,61.474394,10.032319,118.706302,42,26,13
role_based_prompts.json,99,Religion,nonneg,role_based,role_based,182,13,14.0,74.156605,7.496021,136.054422,47,26,14
role_based_prompts.json,1067,Gender_identity,nonneg,role_based,role_based,159,11,14.454545,54.526509,11.905455,104.160208,49,20,8
role_based_prompts.json,789,Religion,neg,role_based,role_based,224,14,16.0,65.760326,9.248938,93.336484,55,38,17
role_based_prompts.json,43,Disability_status,nonneg,role_based,role_based,183,12,15.25,68.745447,8.060492,177.469483,53,23,8
role_based_prompts.json,73,Sexual_orientation,neg,role_based,role_based,172,12,14.333333,73.467949,7.413105,106.558687,44,26,15
role_based_prompts.json,12301,Race_x_gender,neg,role_based,role_based,146,12,12.166667,64.748591,8.432675,139.130435,51,18,3
role_based_prompts.json,1639,Age,nonneg,role_based,role_based,194,12,16.166667,59.373077,9.930521,132.256887,51,26,13
role_based_prompts.json,1865,Gender_identity,neg,role_based,role_based,137,11,12.454545,53.730893,10.738095,136.256442,46,18,5
role_based_prompts.json,487,Religion,nonneg,role_based,role_based,155,12,12.916667,62.404877,8.672549,197.527546,47,20,8
role_based_prompts.json,2829,Nationality,neg,role_based,role_based,172,14,12.285714,70.334615,9.487179,159.838031,48,23,13
role_based_prompts.json,3539,Race_x_gender,nonneg,role_based,role_based,175,13,13.461538,59.681282,9.783476,140.726738,46,25,12
role_based_prompts.json,9353,Race_x_SES,neg,role_based,role_based,192,11,17.454545,64.716876,8.60471,154.085873,67,24,4
role_based_prompts.json,301,Sexual_orientation,neg,role_based,role_based,162,11,14.727273,53.698758,10.836826,144.222102,43,21,13
role_based_prompts.json,1035,Age,nonneg,role_based,role_based,176,13,13.538462,68.939167,8.333333,159.63033,48,23,6
role_based_prompts.json,1841,SES,neg,role_based,role_based,170,13,13.076923,69.081282,8.005698,151.313336,51,25,5
role_based_prompts.json,1049,Religion,neg,role_based,role_based,197,14,14.071429,58.032028,10.832165,111.8784,54,28,14
role_based_prompts.json,2025,Race_ethnicity,neg,role_based,role_based,150,10,15.0,62.126353,9.086472,129.273197,51,17,5
role_based_prompts.json,865,Physical_appearance,neg,role_based,role_based,151,11,13.727273,65.043594,9.086472,147.945993,41,21,10
role_based_prompts.json,4597,SES,neg,role_based,role_based,178,13,13.692308,70.039626,9.157963,130.208333,48,23,8
role_based_prompts.json,193,Physical_appearance,neg,role_based,role_based,179,13,13.769231,69.826154,8.026405,138.882097,49,25,8
role_based_prompts.json,681,Sexual_orientation,neg,role_based,role_based,176,13,13.538462,64.517559,9.744549,126.754187,43,23,14
